order_id,order_date,ship_date,region,state,city,sales_channel,customer_segment,category,sub_category,product_name,units_sold,unit_price,unit_cost,discount_pct,marketing_spend,inventory_days,returned,customer_rating
ORD-100157,2024-02-12,2024-02-16,East,Bihar,Patna,Retail Store,Consumer,Furniture,Tables,Standing Desk,5,385.87,257.03,0.05,11.67,21,0,4.0
ORD-100158,2024-01-05,2024-01-10,West,Gujarat,Ahmedabad,Retail Store,Corporate,Office Supplies,Appliances,Label Printer,4,24.56,17.95,0.1,55.6,15,0,4.4
ORD-100159,2024-07-27,2024-07-31,East,Bihar,Patna,Online,Consumer,Technology,Accessories,Wireless Headset,3,268.49,127.63,0.15,98.05,18,0,4.6
ORD-100160,2024-12-29,2025-01-01,East,West Bengal,Kolkata,Online,Home Office,Office Supplies,Appliances,Label Printer,6,216.3,151.76,0.0,,13,1,4.5
ORD-100161,2024-04-30,2024-05-06,West,Maharashtra,Mumbai,Retail Store,Home Office,Furniture,Chairs,Ergonomic Chair,2,145.62,105.65,0.2,61.7,22,0,3.0
ORD-100162,2023-10-27,2023-10-28,East,Bihar,Patna,Distributor,Home Office,Furniture,Chairs,Ergonomic Chair,1,530.16,255.76,0.2,119.38,6,0,3.6
ORD-100163,2023-10-25,2023-10-29,East,Bihar,Patna,Online,Home Office,Office Supplies,Binders,Ring Binder,2,129.46,101.72,,53.58,19,0,4.0
ORD-100164,2023-11-02,2023-11-08,West,Rajasthan,Jaipur,Online,Consumer,Technology,Accessories,Wireless Headset,4,894.97,469.6,0.05,55.11,12,0,3.1
ORD-100165,2024-08-18,2024-08-22,West,Rajasthan,Jaipur,Distributor,Consumer,Furniture,Chairs,Ergonomic Chair,6,500.34,261.89,0.05,46.61,19,0,4.3
ORD-100166,2023-08-23,2023-08-24,North,Haryana,Gurugram,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,2,143.72,91.99,0.1,37.77,37,0,4.2
ORD-100167,2023-05-03,2023-05-08,East,Odisha,Bhubaneswar,Distributor,Corporate,Technology,Accessories,Wireless Headset,3,349.35,235.72,0.0,88.37,21,0,4.4
ORD-100168,2023-09-02,2023-09-05,North,Punjab,Ludhiana,Online,Small Business,Technology,Laptops,Business Laptop,5,160.77,122.36,0.1,16.72,29,0,4.2
ORD-100169,2023-01-17,2023-01-20,West,Maharashtra,Mumbai,Retail Store,Consumer,Technology,Phones,5G Smartphone,2,902.94,604.97,0.15,95.49,8,0,3.8
ORD-100170,2023-03-19,2023-03-24,West,Gujarat,Ahmedabad,Online,Home Office,Office Supplies,Paper,Printer Paper,4,71.53,46.82,0.0,53.31,15,0,4.5
ORD-100171,2023-03-07,2023-03-08,North,Punjab,Ludhiana,Online,Corporate,Technology,Laptops,Business Laptop,5,187.46,122.23,0.0,83.49,10,0,4.0
ORD-100172,2024-07-18,2024-07-22,North,Delhi,New Delhi,Distributor,Consumer,Technology,Accessories,Wireless Headset,3,912.46,485.23,0.15,47.94,14,0,4.1
ORD-100173,2024-06-12,2024-06-16,West,Rajasthan,Jaipur,Online,Corporate,Technology,Phones,5G Smartphone,4,1545.8,910.82,0.1,99.75,25,0,3.5
ORD-100174,2024-05-24,2024-05-27,West,Rajasthan,Jaipur,Distributor,Home Office,Office Supplies,Appliances,Label Printer,3,23.49,11.93,0.15,91.82,24,1,3.9
ORD-100175,2023-12-04,2023-12-07,East,Bihar,Patna,Distributor,Corporate,Technology,Laptops,Business Laptop,4,150.54,118.56,0.05,34.21,20,0,4.1
ORD-100176,2024-06-08,2024-06-11,South,Telangana,Hyderabad,Online,Home Office,Technology,Phones,5G Smartphone,5,160.94,106.39,0.15,107.55,18,0,3.9
ORD-100177,2023-04-28,2023-05-02,South,Telangana,Hyderabad,Retail Store,Consumer,Technology,Laptops,Business Laptop,2,139.01,89.48,0.1,49.35,11,0,4.5
ORD-100178,2024-10-20,2024-10-22,North,Haryana,Gurugram,Online,Home Office,Furniture,Storage,Office Cabinet,3,585.33,474.01,0.05,17.16,20,0,4.2
ORD-100179,2024-01-02,2024-01-05,East,Bihar,Patna,Online,Corporate,Office Supplies,Binders,Ring Binder,4,228.97,137.91,0.15,52.54,17,0,4.1
ORD-100180,2024-11-16,2024-11-20,South,Telangana,Hyderabad,Online,Consumer,Technology,Laptops,Business Laptop,1,911.51,626.43,0.15,38.98,15,0,4.6
ORD-100181,2023-04-22,2023-04-23,North,Haryana,Gurugram,Retail Store,Small Business,Technology,Laptops,Business Laptop,9,538.89,332.48,0.0,10.43,12,0,4.7
ORD-100182,2023-12-30,2024-01-03,West,Gujarat,Ahmedabad,Online,Home Office,Furniture,Tables,Standing Desk,5,892.31,520.13,0.05,57.39,16,0,3.9
ORD-100183,2024-05-24,2024-05-27,West,Maharashtra,Mumbai,Retail Store,Consumer,Furniture,Chairs,Ergonomic Chair,3,116.2,86.18,0.0,60.59,29,0,4.5
ORD-100184,2023-12-29,2024-01-03,South,Telangana,Hyderabad,Online,Corporate,Office Supplies,Paper,Printer Paper,2,45.74,29.61,0.1,31.5,12,0,3.4
ORD-100185,2023-11-23,2023-11-26,North,Haryana,Gurugram,Online,Consumer,Technology,Phones,5G Smartphone,5,641.08,447.1,0.15,72.25,19,0,3.9
ORD-100186,2023-05-02,2023-05-04,East,Odisha,Bhubaneswar,Online,Home Office,Furniture,Storage,Office Cabinet,4,834.22,409.58,0.1,36.99,16,0,4.2
ORD-100187,2023-10-06,2023-10-09,North,Delhi,New Delhi,Online,Consumer,Technology,Accessories,Wireless Headset,1,447.51,207.24,0.15,33.12,20,0,4.3
ORD-100188,2023-06-24,2023-06-27,North,Haryana,Gurugram,Distributor,Consumer,Furniture,Storage,Office Cabinet,8,739.69,409.18,0.2,32.49,14,0,3.5
ORD-100189,2023-08-09,2023-08-13,West,Rajasthan,Jaipur,Online,Consumer,Office Supplies,Paper,Printer Paper,6,97.06,74.75,0.0,75.73,16,0,5.0
ORD-100190,2024-05-14,2024-05-17,East,West Bengal,Kolkata,Distributor,Home Office,Furniture,Tables,Standing Desk,4,795.89,617.53,0.05,41.25,16,1,3.4
ORD-100191,2024-04-05,2024-04-08,South,Telangana,Hyderabad,Distributor,Corporate,Furniture,Chairs,Ergonomic Chair,5,185.82,108.3,0.05,32.62,14,0,4.0
ORD-100192,2024-03-19,2024-03-25,South,Tamil Nadu,Chennai,Retail Store,Home Office,Technology,Laptops,Business Laptop,7,1418.56,1150.75,0.0,25.03,18,0,4.0
ORD-100193,2023-09-22,2023-09-27,North,Delhi,New Delhi,Distributor,Corporate,Office Supplies,Binders,Ring Binder,2,176.58,142.33,0.0,81.4,28,0,4.0
ORD-100194,2024-12-02,2024-12-10,North,Delhi,New Delhi,Online,Corporate,Technology,Phones,5G Smartphone,6,153.33,95.48,0.0,55.23,20,0,4.4
ORD-100195,2023-03-06,2023-03-08,South,Telangana,Hyderabad,Online,Home Office,Furniture,Storage,Office Cabinet,5,464.29,339.6,0.05,41.31,26,0,3.8
ORD-100196,2023-09-08,2023-09-12,South,Karnataka,Bengaluru,Online,Consumer,Technology,Accessories,Wireless Headset,5,1209.25,723.81,0.1,119.09,21,0,4.1
ORD-100197,2023-03-28,2023-03-29,West,Maharashtra,Mumbai,Retail Store,Small Business,Office Supplies,Binders,Ring Binder,5,162.9,124.49,0.0,103.27,18,0,3.1
ORD-100198,2023-09-05,2023-09-08,South,Karnataka,Bengaluru,Online,Consumer,Office Supplies,Binders,Ring Binder,3,190.87,96.37,0.0,92.73,20,0,5.0
ORD-100199,2024-12-04,2024-12-07,East,West Bengal,Kolkata,Online,Home Office,Technology,Phones,5G Smartphone,4,879.12,718.4,0.1,15.57,27,0,5.0
ORD-100200,2023-09-25,2023-09-26,East,West Bengal,Kolkata,Online,Home Office,Office Supplies,Paper,Printer Paper,3,74.39,57.24,0.0,102.39,14,0,4.1
ORD-100201,2024-10-26,2024-10-30,North,Delhi,New Delhi,Distributor,Small Business,Technology,Phones,5G Smartphone,5,1032.53,668.07,0.1,76.7,14,0,4.6
ORD-100202,2023-12-28,2024-01-02,East,Bihar,Patna,Online,Consumer,Office Supplies,Binders,Ring Binder,3,128.15,69.72,0.1,57.83,11,1,3.2
ORD-100203,2024-05-26,2024-05-29,South,Tamil Nadu,Chennai,Online,Home Office,Technology,Laptops,Business Laptop,3,1401.67,635.99,0.1,38.23,18,0,5.0
ORD-100204,2023-12-01,2023-12-05,North,Delhi,New Delhi,Retail Store,Home Office,Office Supplies,Paper,Printer Paper,1,219.25,150.73,0.1,32.17,23,0,
ORD-100205,2023-07-14,2023-07-17,North,Punjab,Ludhiana,Distributor,Corporate,Office Supplies,Paper,Printer Paper,2,87.98,60.04,0.0,17.92,16,1,3.7
ORD-100206,2024-07-12,2024-07-16,West,Maharashtra,Mumbai,Online,Corporate,Technology,Phones,5G Smartphone,6,1377.39,1030.7,0.1,31.15,26,0,4.5
ORD-100207,2024-12-09,2024-12-14,North,Punjab,Ludhiana,Online,Consumer,Office Supplies,Binders,Ring Binder,1,146.57,110.67,0.0,48.81,20,0,4.7
ORD-100208,2023-07-12,2023-07-15,East,Bihar,Patna,Retail Store,Consumer,Furniture,Storage,Office Cabinet,2,536.47,365.07,0.2,23.46,10,0,4.0
ORD-100209,2024-07-23,2024-07-26,North,Punjab,Ludhiana,Distributor,Home Office,Technology,Accessories,Wireless Headset,8,739.22,439.17,0.0,40.26,17,0,4.4
ORD-100210,2023-07-10,2023-07-13,North,Punjab,Ludhiana,Distributor,Consumer,Technology,Accessories,Wireless Headset,5,132.52,89.59,0.1,60.1,15,0,4.3
ORD-100211,2024-06-08,2024-06-12,North,Punjab,Ludhiana,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,2,165.91,94.13,0.1,101.53,25,0,3.9
ORD-100212,2024-07-30,2024-08-03,East,West Bengal,Kolkata,Retail Store,Corporate,Technology,Phones,5G Smartphone,5,1033.12,657.93,0.05,89.12,17,0,4.9
ORD-100213,2023-11-25,2023-11-27,West,Gujarat,Ahmedabad,Online,Corporate,Technology,Accessories,Wireless Headset,4,681.8,439.58,0.2,56.68,21,0,3.8
ORD-100214,2024-06-22,2024-06-24,North,Haryana,Gurugram,Online,Consumer,Technology,Phones,5G Smartphone,5,970.07,745.65,0.1,91.92,32,0,4.0
ORD-100215,2023-07-19,2023-07-20,North,Delhi,New Delhi,Online,Consumer,Office Supplies,Binders,Ring Binder,6,56.42,45.29,0.2,50.8,9,0,4.0
ORD-100216,2023-02-27,2023-03-01,North,Delhi,New Delhi,Online,Consumer,Technology,Laptops,Business Laptop,3,644.68,444.81,0.1,84.91,28,0,5.0
ORD-100217,2023-03-12,2023-03-15,South,Telangana,Hyderabad,Online,Consumer,Technology,Accessories,Wireless Headset,2,1306.7,793.78,0.05,76.95,17,0,4.7
ORD-100218,2023-11-23,2023-11-27,North,Haryana,Gurugram,Retail Store,Consumer,Technology,Accessories,Wireless Headset,6,1329.31,1083.81,0.05,92.18,26,0,4.9
ORD-100219,2024-10-21,2024-10-27,West,Gujarat,Ahmedabad,Distributor,Corporate,Office Supplies,Appliances,Label Printer,3,81.06,65.71,0.0,89.54,23,0,3.9
ORD-100220,2023-04-04,2023-04-05,North,Haryana,Gurugram,Distributor,Consumer,Office Supplies,Paper,Printer Paper,7,232.43,114.84,0.1,88.86,27,0,3.5
ORD-100221,2023-11-30,2023-12-05,North,Haryana,Gurugram,Retail Store,Corporate,Technology,Phones,5G Smartphone,3,1004.5,586.41,0.0,114.63,24,0,4.4
ORD-100222,2024-05-29,2024-06-02,East,West Bengal,Kolkata,Distributor,Home Office,Technology,Accessories,Wireless Headset,4,127.67,69.62,0.2,67.05,11,0,4.7
ORD-100223,2023-05-28,2023-05-31,West,Maharashtra,Mumbai,Online,Corporate,Furniture,Storage,Office Cabinet,4,513.2,416.37,0.0,89.0,13,1,4.1
ORD-100224,2024-06-11,2024-06-13,East,Odisha,Bhubaneswar,Retail Store,Small Business,Technology,Accessories,Wireless Headset,3,491.57,221.38,0.0,33.09,31,0,4.1
ORD-100225,2023-08-12,2023-08-13,East,West Bengal,Kolkata,Online,Corporate,Technology,Phones,5G Smartphone,4,602.17,489.25,0.0,50.61,15,0,4.2
ORD-100226,2024-08-14,2024-08-16,South,Tamil Nadu,Chennai,Online,Consumer,Technology,Laptops,Business Laptop,1,677.62,542.46,0.05,87.86,17,0,4.2
ORD-100227,2024-02-28,2024-03-05,East,Odisha,Bhubaneswar,Online,Consumer,Office Supplies,Paper,Printer Paper,7,120.36,79.71,0.15,94.59,15,0,3.4
ORD-100228,2024-02-04,2024-02-07,South,Telangana,Hyderabad,Distributor,Consumer,Furniture,Chairs,Ergonomic Chair,1,605.96,348.35,0.0,115.37,26,0,3.7
ORD-100229,2023-05-10,2023-05-13,West,Rajasthan,Jaipur,Online,Consumer,Furniture,Chairs,Ergonomic Chair,1,792.12,648.88,0.05,60.47,29,0,4.5
ORD-100230,2023-12-05,2023-12-08,South,Tamil Nadu,Chennai,Retail Store,Small Business,Technology,Accessories,Wireless Headset,3,1175.06,899.2,0.15,47.32,19,0,3.5
ORD-100231,2024-09-18,2024-09-22,West,Rajasthan,Jaipur,Retail Store,Home Office,Office Supplies,Appliances,Label Printer,4,193.55,153.82,0.05,88.97,14,0,3.9
ORD-100232,2023-01-15,2023-01-18,West,Rajasthan,Jaipur,Online,Corporate,Technology,Phones,5G Smartphone,4,765.9,363.72,0.05,38.66,9,0,3.9
ORD-100233,2024-07-08,2024-07-11,South,Tamil Nadu,Chennai,Retail Store,Corporate,Office Supplies,Appliances,Label Printer,5,149.5,89.53,0.1,14.46,16,0,4.1
ORD-100234,2023-12-27,2023-12-31,East,Bihar,Patna,Online,Consumer,Office Supplies,Paper,Printer Paper,3,41.19,28.58,0.0,12.96,23,0,5.0
ORD-100235,2024-06-09,2024-06-13,South,Telangana,Hyderabad,Distributor,Corporate,Office Supplies,Binders,Ring Binder,5,117.05,95.43,0.15,31.67,19,0,3.9
ORD-100236,2024-04-29,2024-05-03,West,Gujarat,Ahmedabad,Online,Corporate,Furniture,Chairs,Ergonomic Chair,5,541.19,307.69,0.1,110.42,7,0,3.8
ORD-100237,2023-11-12,2023-11-13,West,Maharashtra,Mumbai,Online,Corporate,Furniture,Tables,Standing Desk,4,844.63,629.29,0.0,73.17,23,0,4.2
ORD-100238,2023-08-14,2023-08-17,East,Odisha,Bhubaneswar,Distributor,Small Business,Technology,Accessories,Wireless Headset,7,227.44,135.55,0.05,40.8,15,0,
ORD-100239,2024-04-03,2024-04-09,South,Telangana,Hyderabad,Retail Store,Consumer,Technology,Laptops,Business Laptop,1,1496.76,1209.65,0.05,40.45,21,0,4.2
ORD-100240,2023-04-13,2023-04-19,East,West Bengal,Kolkata,Retail Store,Corporate,Furniture,Tables,Standing Desk,4,337.54,194.33,0.1,39.07,17,0,3.8
ORD-100241,2024-03-02,2024-03-05,South,Telangana,Hyderabad,Online,Consumer,Technology,Accessories,Wireless Headset,6,255.38,201.27,0.2,42.8,12,0,4.8
ORD-100242,2023-03-11,2023-03-12,East,Odisha,Bhubaneswar,Distributor,Small Business,Technology,Phones,5G Smartphone,3,296.21,147.38,0.0,34.67,19,0,3.6
ORD-100243,2024-04-20,2024-04-22,South,Tamil Nadu,Chennai,Retail Store,Home Office,Office Supplies,Paper,Printer Paper,4,230.66,152.92,0.1,33.26,15,0,3.5
ORD-100244,2024-04-04,2024-04-06,North,Delhi,New Delhi,Retail Store,Corporate,Furniture,Storage,Office Cabinet,1,311.86,226.73,0.0,119.19,20,0,3.8
ORD-100245,2023-03-03,2023-03-09,North,Haryana,Gurugram,Online,Consumer,Furniture,Chairs,Ergonomic Chair,2,801.65,572.51,0.0,15.32,20,0,4.4
ORD-100246,2024-07-07,2024-07-12,West,Rajasthan,Jaipur,Online,Consumer,Furniture,Storage,Office Cabinet,5,823.1,371.46,0.0,29.82,15,0,3.8
ORD-100247,2023-10-31,2023-11-06,South,Tamil Nadu,Chennai,Online,Corporate,Furniture,Tables,Standing Desk,7,296.74,151.18,0.0,114.18,13,0,3.6
ORD-100248,2024-07-29,2024-08-04,North,Delhi,New Delhi,Online,Consumer,Office Supplies,Binders,Ring Binder,6,135.39,63.9,0.1,88.8,18,0,3.9
ORD-100249,2023-01-31,2023-02-04,South,Karnataka,Bengaluru,Online,Small Business,Technology,Phones,5G Smartphone,4,375.1,223.1,0.0,46.7,26,0,2.9
ORD-100250,2023-05-12,2023-05-13,South,Karnataka,Bengaluru,Distributor,Small Business,Office Supplies,Binders,Ring Binder,3,213.37,149.01,0.05,34.33,21,1,4.4
ORD-100251,2023-12-28,2023-12-31,East,West Bengal,Kolkata,Online,Consumer,Technology,Laptops,Business Laptop,3,1058.14,730.7,0.2,18.32,9,0,3.4
ORD-100252,2023-05-18,2023-05-23,South,Karnataka,Bengaluru,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,4,111.06,65.23,0.2,100.33,14,0,4.2
ORD-100253,2023-08-30,2023-09-05,West,Maharashtra,Mumbai,Retail Store,Home Office,Office Supplies,Appliances,Label Printer,5,186.72,135.3,0.1,55.68,17,0,3.7
ORD-100254,2024-04-27,2024-05-01,South,Karnataka,Bengaluru,Online,Small Business,Technology,Accessories,Wireless Headset,2,1522.59,1157.44,0.1,87.22,19,0,4.7
ORD-100255,2023-04-16,2023-04-21,West,Gujarat,Ahmedabad,Retail Store,Consumer,Technology,Phones,5G Smartphone,5,689.8,519.64,0.0,68.11,15,0,4.2
ORD-100256,2024-05-10,2024-05-12,West,Rajasthan,Jaipur,Distributor,Small Business,Office Supplies,Binders,Ring Binder,5,238.14,122.48,0.2,54.17,23,0,4.0
ORD-100257,2023-03-17,2023-03-19,East,Odisha,Bhubaneswar,Online,Home Office,Furniture,Storage,Office Cabinet,2,632.04,370.62,0.0,56.62,19,0,3.1
ORD-100258,2023-05-09,2023-05-13,North,Delhi,New Delhi,Distributor,Home Office,Technology,Phones,5G Smartphone,5,805.26,491.92,0.15,56.86,26,0,4.3
ORD-100259,2024-03-05,2024-03-08,South,Tamil Nadu,Chennai,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,3,148.01,74.93,0.1,58.2,9,0,4.3
ORD-100260,2024-08-03,2024-08-04,North,Delhi,New Delhi,Retail Store,Consumer,Furniture,Tables,Standing Desk,7,782.62,613.61,0.15,,19,0,4.4
ORD-100261,2023-05-05,2023-05-07,East,Bihar,Patna,Online,Home Office,Technology,Laptops,Business Laptop,1,1196.78,844.72,0.0,20.19,24,1,4.5
ORD-100262,2023-08-08,2023-08-11,North,Punjab,Ludhiana,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,3,204.72,133.07,0.0,88.42,17,0,4.5
ORD-100263,2024-11-07,2024-11-11,East,West Bengal,Kolkata,Online,Corporate,Technology,Phones,5G Smartphone,4,1135.41,907.96,0.0,24.62,19,0,4.1
ORD-100264,2024-12-24,2024-12-30,West,Gujarat,Ahmedabad,Online,Corporate,Furniture,Storage,Office Cabinet,5,200.2,103.85,0.2,85.46,20,0,2.9
ORD-100265,2024-02-29,2024-03-05,West,Maharashtra,Mumbai,Online,Home Office,Office Supplies,Paper,Printer Paper,2,126.65,70.41,0.0,87.35,14,0,3.8
ORD-100266,2023-11-23,2023-11-27,North,Delhi,New Delhi,Online,Consumer,Office Supplies,Paper,Printer Paper,2,181.66,112.94,0.0,30.27,15,0,3.9
ORD-100267,2023-09-11,2023-09-14,West,Rajasthan,Jaipur,Online,Consumer,Furniture,Chairs,Ergonomic Chair,4,660.95,385.4,0.05,34.13,15,0,3.8
ORD-100268,2024-03-23,2024-03-25,South,Telangana,Hyderabad,Online,Consumer,Furniture,Tables,Standing Desk,3,855.04,686.82,0.0,78.07,24,0,3.3
ORD-100269,2024-03-07,2024-03-11,East,Bihar,Patna,Online,Corporate,Office Supplies,Appliances,Label Printer,3,197.14,130.72,0.15,31.31,24,0,4.1
ORD-100270,2023-08-04,2023-08-07,North,Haryana,Gurugram,Online,Small Business,Furniture,Chairs,Ergonomic Chair,2,590.74,345.11,0.1,66.5,5,0,4.3
ORD-100271,2023-01-17,2023-01-20,West,Rajasthan,Jaipur,Distributor,Consumer,Office Supplies,Binders,Ring Binder,3,226.45,113.79,0.05,86.02,14,0,4.7
ORD-100272,2023-04-21,2023-04-22,North,Punjab,Ludhiana,Retail Store,Consumer,Technology,Phones,5G Smartphone,1,1274.3,1025.29,0.2,58.84,15,0,3.8
ORD-100273,2024-12-01,2024-12-05,East,Odisha,Bhubaneswar,Retail Store,Corporate,Office Supplies,Appliances,Label Printer,5,120.2,64.42,0.2,71.53,20,0,4.3
ORD-100274,2023-11-02,2023-11-09,East,Odisha,Bhubaneswar,Online,Consumer,Furniture,Storage,Office Cabinet,4,706.41,404.4,0.1,31.48,16,1,3.9
ORD-100275,2023-12-19,2023-12-23,West,Maharashtra,Mumbai,Online,Corporate,Furniture,Storage,Office Cabinet,4,432.14,207.81,0.15,28.74,20,0,4.4
ORD-100276,2023-12-08,2023-12-11,East,West Bengal,Kolkata,Online,Small Business,Office Supplies,Binders,Ring Binder,7,158.65,85.07,0.1,93.15,24,0,4.1
ORD-100277,2024-07-26,2024-07-29,South,Karnataka,Bengaluru,Online,Consumer,Technology,Phones,5G Smartphone,3,478.94,252.82,0.1,18.46,21,0,3.8
ORD-100278,2023-02-17,2023-02-21,North,Delhi,New Delhi,Online,Consumer,Technology,Phones,5G Smartphone,2,1391.27,858.81,0.2,31.9,9,0,2.7
ORD-100279,2023-03-02,2023-03-05,East,West Bengal,Kolkata,Online,Consumer,Furniture,Tables,Standing Desk,4,557.54,332.82,0.15,51.39,13,0,5.0
ORD-100280,2023-07-21,2023-07-25,West,Maharashtra,Mumbai,Distributor,Consumer,Furniture,Tables,Standing Desk,7,345.24,188.48,0.05,47.18,9,0,4.1
ORD-100281,2023-12-22,2023-12-25,South,Karnataka,Bengaluru,Distributor,Corporate,Furniture,Tables,Standing Desk,6,533.46,283.94,0.05,83.92,16,1,5.0
ORD-100282,2024-05-05,2024-05-08,West,Maharashtra,Mumbai,Distributor,Consumer,Technology,Phones,5G Smartphone,5,1237.88,739.84,0.2,51.13,19,0,3.8
ORD-100283,2023-12-25,2023-12-27,East,Bihar,Patna,Online,Small Business,Furniture,Storage,Office Cabinet,3,884.34,592.02,0.05,50.77,20,0,4.2
ORD-100284,2023-11-19,2023-11-23,West,Rajasthan,Jaipur,Retail Store,Consumer,Technology,Phones,5G Smartphone,3,1321.71,755.15,0.2,39.48,18,0,4.3
ORD-100285,2024-11-16,2024-11-20,North,Punjab,Ludhiana,Online,Consumer,Furniture,Storage,Office Cabinet,5,865.54,506.24,0.2,28.45,20,0,4.2
ORD-100286,2023-04-28,2023-05-03,West,Gujarat,Ahmedabad,Online,Consumer,Office Supplies,Appliances,Label Printer,4,200.33,159.8,0.1,116.1,21,0,5.0
ORD-100287,2024-02-22,2024-02-27,East,Bihar,Patna,Online,Corporate,Technology,Accessories,Wireless Headset,5,997.95,488.11,0.0,54.12,15,0,5.0
ORD-100288,2024-02-01,2024-02-02,South,Telangana,Hyderabad,Distributor,Small Business,Technology,Accessories,Wireless Headset,1,629.85,334.51,0.05,92.76,7,0,4.7
ORD-100289,2023-12-13,2023-12-15,South,Karnataka,Bengaluru,Online,Corporate,Technology,Laptops,Business Laptop,5,174.08,138.79,0.15,33.56,25,0,4.6
ORD-100290,2024-08-13,2024-08-17,North,Haryana,Gurugram,Distributor,Small Business,Technology,Phones,5G Smartphone,4,362.28,210.58,0.15,66.17,17,0,4.3
ORD-100291,2023-07-15,2023-07-16,East,Bihar,Patna,Online,Corporate,Furniture,Chairs,Ergonomic Chair,4,818.83,481.45,0.1,117.95,24,0,3.5
ORD-100292,2024-11-28,2024-12-02,North,Haryana,Gurugram,Online,Corporate,Furniture,Tables,Standing Desk,6,336.36,199.38,0.2,74.1,11,0,4.2
ORD-100293,2023-08-31,2023-09-04,North,Delhi,New Delhi,Distributor,Consumer,Furniture,Tables,Standing Desk,9,801.73,564.2,0.1,80.07,21,0,3.4
ORD-100294,2024-02-03,2024-02-07,North,Delhi,New Delhi,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,7,212.91,146.64,0.15,96.24,16,0,4.2
ORD-100295,2024-01-16,2024-01-21,South,Tamil Nadu,Chennai,Distributor,Corporate,Office Supplies,Binders,Ring Binder,1,192.22,153.49,0.0,26.82,13,0,3.8
ORD-100296,2024-09-13,2024-09-15,West,Maharashtra,Mumbai,Online,Consumer,Furniture,Storage,Office Cabinet,7,737.53,338.86,0.05,35.49,21,0,3.9
ORD-100297,2023-11-17,2023-11-20,East,Bihar,Patna,Retail Store,Consumer,Office Supplies,Binders,Ring Binder,5,214.15,144.31,0.1,27.55,21,0,4.1
ORD-100298,2023-07-28,2023-08-04,West,Gujarat,Ahmedabad,Distributor,Consumer,Technology,Accessories,Wireless Headset,5,860.94,566.52,0.2,27.91,20,0,2.8
ORD-100299,2023-01-16,2023-01-19,North,Delhi,New Delhi,Online,Small Business,Office Supplies,Appliances,Label Printer,4,180.02,96.37,0.0,114.38,25,0,4.7
ORD-100300,2023-09-23,2023-09-25,South,Tamil Nadu,Chennai,Distributor,Consumer,Office Supplies,Binders,Ring Binder,8,78.99,61.11,0.05,36.82,28,0,4.2
ORD-100301,2024-08-27,2024-08-30,West,Maharashtra,Mumbai,Online,Corporate,Furniture,Storage,Office Cabinet,5,589.82,392.88,0.05,68.78,18,0,3.0
ORD-100302,2023-01-08,2023-01-13,West,Maharashtra,Mumbai,Retail Store,Consumer,Technology,Phones,5G Smartphone,4,1081.17,701.08,0.0,42.89,11,0,3.8
ORD-100303,2024-10-17,2024-10-22,North,Delhi,New Delhi,Online,Consumer,Office Supplies,Paper,Printer Paper,2,167.78,86.55,0.15,112.97,16,0,4.0
ORD-100304,2024-02-01,2024-02-06,East,West Bengal,Kolkata,Online,Consumer,Office Supplies,Binders,Ring Binder,2,120.11,65.62,0.05,69.08,16,0,4.6
ORD-100305,2023-04-13,2023-04-16,South,Tamil Nadu,Chennai,Online,Corporate,Technology,Accessories,Wireless Headset,5,628.85,397.22,0.1,56.82,16,0,4.5
