order_id,order_date,ship_date,region,state,city,sales_channel,customer_segment,category,sub_category,product_name,units_sold,unit_price,unit_cost,discount_pct,marketing_spend,inventory_days,returned,customer_rating,gross_sales,unit_price_zscore,unit_cost_zscore,marketing_spend_zscore,inventory_days_zscore
ORD-103118,2023-01-18,2023-01-20,North,Delhi,New Delhi,Distributor,Corporate,Technology,Phones,5G Smartphone,4,157.65,78.31,0.2,96.1,11,0,4.3,630.6,-0.8099572529882245,-0.8621873008650967,1.0093300101107567,-1.0906790969019011
ORD-103946,2023-01-18,2023-01-21,North,Haryana,Gurugram,Online,Corporate,Office Supplies,Binders,Ring Binder,5,237.3,129.01,0.1,112.22,18,0,4.6,1186.5,-0.6286880989040229,-0.6848262647462637,1.517885782304667,0.07319078911799412
ORD-102711,2023-01-18,2023-01-21,South,Karnataka,Bengaluru,Online,Corporate,Furniture,Tables,Standing Desk,3,340.23,197.57,0.15,96.93,29,0,4.5,1020.69,-0.39443782859784754,-0.44498656777768025,1.0355149537162749,1.9021291814349726
ORD-103308,2023-01-18,2023-01-19,North,Delhi,New Delhi,Retail Store,Small Business,Office Supplies,Appliances,Label Printer,3,238.48,193.94,0.1,62.73,28,0,4.1,715.4399999999999,-0.6260026299546273,-0.45768519817435405,-0.043430915330358665,1.7358620548607018
ORD-102260,2023-01-18,2023-01-20,North,Punjab,Ludhiana,Online,Corporate,Furniture,Storage,Office Cabinet,3,510.23,367.86,0.05,32.53,18,0,5.0,1530.69,-0.007548234193399807,0.15072962237372134,-0.9961842850732919,0.07319078911799412
ORD-103441,2023-01-18,2023-01-19,East,West Bengal,Kolkata,Retail Store,Home Office,Technology,Phones,5G Smartphone,8,295.39,202.57,0.0,64.27,9,0,4.4,2363.12,-0.4964856486748796,-0.42749534133598077,0.005153196901565729,-1.4232133500504427
ORD-104699,2023-01-18,2023-01-21,East,Bihar,Patna,Online,Home Office,Technology,Laptops,Business Laptop,5,298.79,187.55,0.05,19.6,11,0,3.8,1493.95,-0.48874785678679056,-0.480038985566846,-1.4041015390725016,-1.0906790969019011
ORD-101179,2023-01-19,2023-01-22,East,West Bengal,Kolkata,Distributor,Consumer,Technology,Accessories,Wireless Headset,7,1123.04,795.18,0.0,39.19,18,0,4.9,7861.28,1.387097720788892,1.6455997989871272,-0.7860737737326319,0.07319078911799412
ORD-103996,2023-01-19,2023-01-22,North,Punjab,Ludhiana,Online,Consumer,Furniture,Tables,Standing Desk,7,734.18,426.32,0.0,17.55,9,0,4.1,5139.259999999999,0.502121910905871,0.35523704193007183,-1.4687751949656478,-1.4232133500504427
ORD-104259,2023-01-19,2023-01-24,North,Delhi,New Delhi,Distributor,Corporate,Technology,Phones,5G Smartphone,4,587.63,457.96,0.05,78.05,16,0,3.1,2350.52,0.16860032231780164,0.4659215228531462,0.43988635700281153,-0.2593434640305474
ORD-101398,2023-01-19,2023-01-20,South,Karnataka,Bengaluru,Online,Corporate,Office Supplies,Appliances,Label Printer,2,71.38,38.22,0.05,83.26,17,0,2.8,142.76,-1.006292343042764,-1.0024319544746432,0.6042520873458808,-0.09307633745627664
ORD-100428,2023-01-19,2023-01-22,East,West Bengal,Kolkata,Online,Consumer,Office Supplies,Paper,Printer Paper,3,209.53,107.68,0.15,59.51,24,0,4.1,628.59,-0.6918876520605612,-0.7594438367465538,-0.14501587726983695,1.0707935485636186
ORD-104912,2023-01-19,2023-01-21,East,Bihar,Patna,Online,Consumer,Office Supplies,Paper,Printer Paper,4,136.29,111.29,0.15,116.53,12,0,3.9,545.16,-0.8585687926145716,-0.7468151712556467,1.6538582003044036,-0.9244119703276305
ORD-100453,2023-01-19,2023-01-23,South,Telangana,Hyderabad,Online,Corporate,Office Supplies,Paper,Printer Paper,7,58.12,35.25,0.0,109.11,22,0,3.8,406.84,-1.0364697314063107,-1.0128217429810127,1.4197711140960405,0.7382592954150772
ORD-103485,2023-01-20,2023-01-22,West,Gujarat,Ahmedabad,Online,Corporate,Furniture,Chairs,Ergonomic Chair,3,778.63,405.7,0.1,44.59,10,0,4.1,2335.89,0.6032821607369164,0.28310322408450306,-0.615713899672637,-1.256946223476172
ORD-102409,2023-01-20,2023-01-25,South,Karnataka,Bengaluru,Retail Store,Corporate,Furniture,Tables,Standing Desk,2,130.55,66.79,0.0,29.0,10,0,4.0,261.1,-0.8716320059785805,-0.9024870865867722,-1.107549165708807,-1.256946223476172
ORD-102468,2023-01-20,2023-01-26,West,Gujarat,Ahmedabad,Retail Store,Corporate,Office Supplies,Appliances,Label Printer,3,130.73,101.17,0.15,28.92,26,0,4.0,392.18999999999994,-0.8712223581727404,-0.7822174135736465,-1.110073015694881,1.4033278017121602
ORD-102328,2023-01-20,2023-01-26,West,Rajasthan,Jaipur,Online,Home Office,Office Supplies,Appliances,Label Printer,5,12.92,6.75,0.15,69.08,19,0,3.5,64.6,-1.1393368470950227,-1.1125217336986999,0.1568996773142648,0.23945791569226488
ORD-104644,2023-01-20,2023-01-24,West,Maharashtra,Mumbai,Online,Consumer,Technology,Phones,5G Smartphone,2,707.43,407.85,0.0,87.47,17,0,4.2,1414.86,0.4412436953157594,0.290624451454434,0.7370696928630246,-0.09307633745627664
ORD-102222,2023-01-20,2023-01-23,North,Haryana,Gurugram,Retail Store,Corporate,Furniture,Storage,Office Cabinet,4,803.72,421.58,0.05,52.15,25,0,3.8,3214.88,0.6603825132287259,0.33865535926334067,-0.37721007598864453,1.2370606751378894
ORD-102635,2023-01-20,2023-01-21,East,West Bengal,Kolkata,Retail Store,Consumer,Technology,Laptops,Business Laptop,4,1512.07,689.21,0.0,49.76,12,0,4.8,6048.28,2.272460420266317,1.2748907457817482,-0.4526100943226052,-0.9244119703276305
ORD-104714,2023-01-21,2023-01-26,South,Karnataka,Bengaluru,Retail Store,Consumer,Technology,Phones,5G Smartphone,5,1449.48,805.59,0.05,99.29,8,0,4.3,7247.4,2.130016774891174,1.6820165324387457,1.1099685283054577,-1.5894804766247135
ORD-100829,2023-01-22,2023-01-25,West,Rajasthan,Jaipur,Retail Store,Small Business,Technology,Laptops,Business Laptop,4,450.47,236.63,0.1,106.72,17,1,3.9,1801.88,-0.14355130573228095,-0.3083451068151238,1.3443710957620798,-0.09307633745627664
ORD-104534,2023-01-22,2023-01-27,South,Karnataka,Bengaluru,Online,Consumer,Furniture,Tables,Standing Desk,7,395.11,239.2,0.15,41.88,12,0,4.2,2765.77,-0.2695407642395176,-0.2993546164240902,-0.7012093179508936,-0.9244119703276305
ORD-101589,2023-01-22,2023-01-27,West,Rajasthan,Jaipur,Distributor,Consumer,Office Supplies,Paper,Printer Paper,4,33.81,18.6,0.0,111.73,15,0,4.0,135.24,-1.091794943406147,-1.071067527031872,1.502427201139964,-0.42561059060481815
ORD-101943,2023-01-22,2023-01-29,North,Haryana,Gurugram,Retail Store,Home Office,Office Supplies,Binders,Ring Binder,1,35.24,25.56,0.2,18.54,7,0,3.8,35.24,-1.0885405191708624,-1.0467197398250263,-1.437542551387982,-1.7557476031989843
ORD-101492,2023-01-22,2023-01-26,North,Delhi,New Delhi,Retail Store,Home Office,Technology,Laptops,Business Laptop,2,749.09,514.16,0.15,69.03,27,0,4.0,1498.18,0.5360544041562848,0.6625229080578485,0.15532227107296864,1.569594928286431
ORD-101299,2023-01-22,2023-01-24,South,Telangana,Hyderabad,Online,Corporate,Office Supplies,Appliances,Label Printer,1,223.5,123.51,0.05,14.95,14,0,3.8,223.5,-0.6600944306850898,-0.7040666138321332,-1.5508003195130524,-0.5918777171790889
ORD-104159,2023-01-23,2023-01-26,West,Rajasthan,Jaipur,Online,Consumer,Furniture,Storage,Office Cabinet,3,690.35,547.75,0.05,81.55,24,0,4.1,2071.05,0.4023726701838303,0.7800289672931858,0.5503047938935488,1.0707935485636186
ORD-101868,2023-01-23,2023-01-25,South,Tamil Nadu,Chennai,Online,Consumer,Office Supplies,Appliances,Label Printer,3,183.13,139.1,0.1,54.76,24,0,4.0,549.39,-0.7519693302504283,-0.6495289697869142,-0.29486947019298043,1.0707935485636186
ORD-103536,2023-01-23,2023-01-28,West,Gujarat,Ahmedabad,Online,Consumer,Office Supplies,Appliances,Label Printer,7,79.83,52.05,0.2,112.92,19,0,4.9,558.81,-0.9870616543797193,-0.9540512221369024,1.5399694696828146,0.23945791569226488
ORD-103457,2023-01-23,2023-01-25,South,Telangana,Hyderabad,Retail Store,Home Office,Furniture,Storage,Office Cabinet,5,716.16,541.2,0.0,11.07,15,0,3.7,3580.7999999999997,0.46111161389899963,0.7571154606545597,-1.6732070438376414,-0.42561059060481815
ORD-101535,2023-01-23,2023-01-28,South,Telangana,Hyderabad,Distributor,Small Business,Technology,Accessories,Wireless Headset,3,492.04,374.03,0.1,82.8,17,0,3.2,1476.1200000000001,-0.04894542079467571,0.1723137958027784,0.589739949925955,-0.09307633745627664
ORD-104530,2023-01-23,2023-01-27,North,Punjab,Ludhiana,Online,Consumer,Technology,Laptops,Business Laptop,6,1583.65,1038.35,0.05,60.06,21,0,4.5,9501.900000000001,2.4353636977220257,2.4962681057527405,-0.1276644086155781,0.5719921688408064
ORD-102558,2023-01-23,2023-01-25,West,Gujarat,Ahmedabad,Retail Store,Consumer,Technology,Laptops,Business Laptop,8,284.62,169.19,0.2,79.32,21,0,3.6,2276.96,-0.5209962423909731,-0.5442667690607665,0.4799524755317361,0.5719921688408064
ORD-100137,2023-01-23,2023-01-24,East,Odisha,Bhubaneswar,Online,Consumer,Office Supplies,Appliances,Label Printer,5,236.82,139.72,0.0,22.35,19,0,3.7,1184.1,-0.6297804930529296,-0.6473600577081434,-1.317344195801208,0.23945791569226488
ORD-104641,2023-01-24,2023-01-31,West,Rajasthan,Jaipur,Online,Home Office,Technology,Accessories,Wireless Headset,5,1114.07,677.39,0.05,29.06,23,0,5.0,5570.349999999999,1.3666836051311984,1.2335414864735705,-1.1056562782192514,0.904526421989348
ORD-102498,2023-01-24,2023-01-29,East,Bihar,Patna,Distributor,Small Business,Technology,Phones,5G Smartphone,3,663.89,325.22,0.05,82.36,16,0,4.0,1991.67,0.34215444272534973,0.001564443278908071,0.5758587750025481,-0.2593434640305474
ORD-104035,2023-01-24,2023-01-30,East,Odisha,Bhubaneswar,Online,Corporate,Office Supplies,Paper,Printer Paper,6,102.22,81.39,0.15,18.47,11,0,4.7,613.3199999999999,-0.9361060189755098,-0.8514127053770099,-1.4397509201257968,-1.0906790969019011
ORD-104243,2023-01-24,2023-01-27,East,West Bengal,Kolkata,Online,Corporate,Furniture,Storage,Office Cabinet,1,484.46,248.41,0.05,116.16,28,0,3.1,484.46,-0.06619614506282706,-0.26713577731847976,1.6421853941188114,1.7358620548607018
ORD-102950,2023-01-24,2023-01-26,North,Haryana,Gurugram,Retail Store,Corporate,Furniture,Tables,Standing Desk,2,683.84,493.22,0.15,39.25,21,0,4.7,1367.68,0.38755707453928356,0.5892696517200112,-0.7841808862430764,0.5719921688408064
ORD-100384,2023-01-24,2023-01-29,West,Maharashtra,Mumbai,Retail Store,Corporate,Technology,Phones,5G Smartphone,2,737.7,524.13,0.1,86.29,18,0,4.6,1475.4,0.5101328013311869,0.6974004135825974,0.6998429055684334,0.07319078911799412
ORD-103681,2023-01-24,2023-01-28,North,Delhi,New Delhi,Distributor,Consumer,Technology,Laptops,Business Laptop,4,236.14,121.98,0.15,89.17,22,0,5.0,944.56,-0.6313280514305474,-0.7094189291232932,0.7907015050670971,0.7382592954150772
ORD-102262,2023-01-24,2023-01-28,South,Tamil Nadu,Chennai,Retail Store,Corporate,Furniture,Storage,Office Cabinet,3,302.46,229.89,0.0,35.4,11,0,3.7,907.3799999999999,-0.4803955931899417,-0.3319232800585347,-0.9056411668228874,-1.0906790969019011
ORD-100786,2023-01-24,2023-01-28,West,Maharashtra,Mumbai,Retail Store,Consumer,Technology,Laptops,Business Laptop,1,1556.76,1210.06,0.1,99.91,15,0,4.0,1556.76,2.3741668671718155,3.096951804213585,1.1295283656975308,-0.42561059060481815
ORD-104274,2023-01-25,2023-01-30,East,Odisha,Bhubaneswar,Online,Consumer,Furniture,Tables,Standing Desk,5,799.98,413.62,0.1,33.37,15,1,4.9,3999.9,0.651870942151828,0.31080932676815515,-0.9696838602195151,-0.42561059060481815
ORD-104303,2023-01-25,2023-01-29,East,Odisha,Bhubaneswar,Online,Consumer,Office Supplies,Binders,Ring Binder,3,11.15,8.35,0.2,32.87,17,0,3.6,33.45,-1.1433650505191162,-1.106924541237356,-0.9854579226324776,-0.09307633745627664
ORD-100662,2023-01-26,2023-01-27,South,Karnataka,Bengaluru,Distributor,Consumer,Office Supplies,Paper,Printer Paper,5,107.2,86.63,0.2,93.54,11,0,3.4,536.0,-0.9247724296806032,-0.8330819000661087,0.9285668105563892,-1.0906790969019011
ORD-104002,2023-01-26,2023-01-30,North,Punjab,Ludhiana,Online,Corporate,Technology,Laptops,Business Laptop,4,293.55,154.57,0.05,116.42,21,0,3.5,1174.2,-0.5006731595790218,-0.595411115176296,1.6503879065735518,0.5719921688408064
ORD-102865,2023-01-26,2023-01-29,North,Haryana,Gurugram,Online,Home Office,Technology,Phones,5G Smartphone,2,198.15,115.52,0.1,12.68,13,0,4.7,396.3,-0.7177864966742237,-0.7320175936859691,-1.622414562867902,-0.7581448437533597
ORD-102321,2023-01-26,2023-01-28,West,Gujarat,Ahmedabad,Online,Consumer,Office Supplies,Binders,Ring Binder,2,41.32,19.46,0.0,58.28,15,0,4.4,82.64,-1.0747035266180445,-1.0680590360839,-0.18382007080572454,-0.42561059060481815
ORD-101682,2023-01-26,2023-01-30,North,Haryana,Gurugram,Online,Consumer,Furniture,Storage,Office Cabinet,7,729.93,411.11,0.2,58.63,30,0,4.3,5109.509999999999,0.4924496710457598,0.302028731094422,-0.17277822711665078,2.0683963080092433
ORD-103319,2023-01-26,2023-02-01,South,Telangana,Hyderabad,Retail Store,Home Office,Office Supplies,Appliances,Label Printer,7,207.13,162.34,0.0,41.27,28,0,4.6,1449.9099999999999,-0.6973496228050946,-0.5682297492858949,-0.7204536740947078,1.7358620548607018
ORD-100146,2023-01-26,2023-01-27,North,Haryana,Gurugram,Retail Store,Consumer,Furniture,Storage,Office Cabinet,3,170.77,123.6,0.0,99.07,19,0,4.2,512.3100000000001,-0.7800984795847753,-0.7037517717561826,1.1030279408437538,0.23945791569226488
ORD-101445,2023-01-27,2023-01-31,West,Maharashtra,Mumbai,Online,Corporate,Technology,Phones,5G Smartphone,6,1555.13,942.26,0.1,17.49,16,1,5.0,9330.78,2.370457278707821,2.16012171599616,-1.4706680824552034,-0.2593434640305474
ORD-101908,2023-01-27,2023-01-29,West,Rajasthan,Jaipur,Online,Corporate,Technology,Accessories,Wireless Headset,5,1385.42,1112.75,0.15,107.61,28,0,4.0,6927.1,1.9842276724350039,2.756537555205229,1.3724489268571531,1.7358620548607018
ORD-100969,2023-01-27,2023-02-02,South,Karnataka,Bengaluru,Online,Corporate,Technology,Phones,5G Smartphone,1,1114.26,889.39,0.1,106.99,14,0,4.0,1114.26,1.367116011148474,1.9751694876016292,1.3528890894650794,-0.5918777171790889
ORD-102763,2023-01-27,2023-02-01,South,Telangana,Hyderabad,Online,Corporate,Office Supplies,Appliances,Label Printer,5,87.78,47.49,0.0,62.13,17,0,4.7,438.9,-0.9689688762884525,-0.9700032206517324,-0.06235979022591345,-0.09307633745627664
ORD-100843,2023-01-27,2023-02-01,North,Haryana,Gurugram,Distributor,Corporate,Furniture,Storage,Office Cabinet,1,279.26,196.05,0.05,52.21,19,0,4.7,279.26,-0.533194643720431,-0.4503039006159568,-0.37531718849908896,0.23945791569226488
ORD-104551,2023-01-27,2023-02-01,East,Bihar,Patna,Retail Store,Consumer,Office Supplies,Binders,Ring Binder,1,38.49,17.81,0.1,51.21,19,1,3.4,38.49,-1.0811441004543068,-1.0738311408096606,-0.4068653133250139,0.23945791569226488
ORD-104298,2023-01-27,2023-01-31,North,Haryana,Gurugram,Online,Small Business,Office Supplies,Appliances,Label Printer,6,50.73,22.84,0.05,55.81,18,0,4.1,304.38,-1.0532880496571864,-1.056234967009311,-0.2617439391257591,0.07319078911799412
ORD-104944,2023-01-27,2023-02-01,West,Rajasthan,Jaipur,Retail Store,Consumer,Office Supplies,Appliances,Label Printer,2,208.99,132.99,0.1,36.38,20,0,3.6,417.98,-0.6931165954780812,-0.6709032484986709,-0.8747240044934809,0.40572504226653566
ORD-103544,2023-01-28,2023-01-31,South,Karnataka,Bengaluru,Online,Consumer,Furniture,Storage,Office Cabinet,2,488.24,381.12,0.1,116.21,17,0,3.1,976.48,-0.057593541140186916,0.19711635489710838,1.6437628003601075,-0.09307633745627664
ORD-103754,2023-01-28,2023-01-30,West,Rajasthan,Jaipur,Online,Consumer,Technology,Accessories,Wireless Headset,6,426.81,313.84,0.05,100.27,18,0,3.8,2560.86,-0.1973972339888059,-0.03824558810240017,1.140885690634864,0.07319078911799412
ORD-100327,2023-01-28,2023-02-02,West,Gujarat,Ahmedabad,Online,Small Business,Technology,Laptops,Business Laptop,4,1555.77,976.61,0.1,90.33,21,0,4.6,6223.08,2.371913804239696,2.2802864416506354,0.8272973298651699,0.5719921688408064
ORD-104968,2023-01-28,2023-01-30,South,Karnataka,Bengaluru,Retail Store,Consumer,Office Supplies,Paper,Printer Paper,4,184.55,103.32,0.1,40.12,22,1,4.5,738.2,-0.7487376642265794,-0.7746961862037158,-0.7567340176445218,0.7382592954150772
ORD-101265,2023-01-28,2023-01-30,North,Haryana,Gurugram,Online,Consumer,Office Supplies,Paper,Printer Paper,3,86.8,44.68,0.0,13.78,16,0,3.2,260.4,-0.9711991810091368,-0.9798332899119675,-1.5877116255593846,-0.2593434640305474
ORD-100116,2023-01-28,2023-02-02,West,Maharashtra,Mumbai,Online,Consumer,Office Supplies,Paper,Printer Paper,2,154.95,71.06,0.1,65.59,17,0,4.2,309.9,-0.8161019700758245,-0.887549579205561,0.04679672167178689,-0.09307633745627664
ORD-103632,2023-01-28,2023-01-30,North,Delhi,New Delhi,Retail Store,Corporate,Office Supplies,Appliances,Label Printer,7,110.36,89.83,0.1,79.83,19,0,3.3,772.52,-0.9175808348669675,-0.8218875151434211,0.496042019192958,0.23945791569226488
ORD-104235,2023-01-29,2023-01-31,East,Odisha,Bhubaneswar,Distributor,Home Office,Technology,Phones,5G Smartphone,4,445.6,337.64,0.1,14.57,15,0,3.4,1782.4,-0.1546345547013966,0.045012649760089486,-1.5627886069469041,-0.42561059060481815
ORD-102202,2023-01-29,2023-02-05,West,Gujarat,Ahmedabad,Distributor,Consumer,Technology,Accessories,Wireless Headset,3,846.43,615.98,0.0,61.18,16,0,4.3,2539.29,0.7575828342699843,1.0187142433166172,-0.09233050881054224,-0.2593434640305474
ORD-104193,2023-01-29,2023-01-30,North,Punjab,Ludhiana,Online,Consumer,Furniture,Tables,Standing Desk,8,647.43,311.26,0.05,53.75,19,0,3.7,5179.44,0.3046944267024249,-0.047271060946317056,-0.3267330762671646,0.23945791569226488
ORD-102629,2023-01-29,2023-01-30,West,Maharashtra,Mumbai,Online,Consumer,Furniture,Tables,Standing Desk,1,248.51,118.35,0.15,11.92,23,0,3.9,248.51,-0.6031761438847649,-0.7221175595199671,-1.646391137735605,0.904526421989348
ORD-103239,2023-01-29,2023-02-02,West,Rajasthan,Jaipur,Online,Consumer,Office Supplies,Appliances,Label Printer,1,12.63,9.43,0.15,119.96,10,0,4.3,12.63,-1.1399968352266538,-1.1031464363259489,1.762068268457326,-1.256946223476172
ORD-104591,2023-01-29,2023-02-03,East,West Bengal,Kolkata,Online,Corporate,Technology,Phones,5G Smartphone,10,1534.79,949.52,0.05,86.13,17,0,5.0,15347.9,2.3241670766478997,2.185518976789507,0.694795205596285,-0.09307633745627664
ORD-104457,2023-01-29,2023-02-02,East,Odisha,Bhubaneswar,Online,Corporate,Furniture,Chairs,Ergonomic Chair,6,731.29,368.08,0.0,34.12,21,0,4.2,4387.74,0.4955447878009954,0.15149923633715603,-0.9460227666000713,0.5719921688408064
ORD-104750,2023-01-30,2023-02-05,South,Telangana,Hyderabad,Online,Corporate,Technology,Accessories,Wireless Headset,1,1061.67,829.73,0.1,70.9,22,0,4.1,1061.67,1.2474305772088865,1.7664641736992708,0.21431726449744842,0.7382592954150772
ORD-102880,2023-01-30,2023-02-02,West,Maharashtra,Mumbai,Distributor,Corporate,Furniture,Tables,Standing Desk,4,754.96,404.7,0.15,22.89,18,0,3.3,3019.84,0.549413474268956,0.2796049787961632,-1.3003082083952084,0.07319078911799412
ORD-102771,2023-01-30,2023-02-02,East,Odisha,Bhubaneswar,Retail Store,Corporate,Technology,Accessories,Wireless Headset,3,173.39,104.4,0.1,94.83,21,0,3.4,520.17,-0.7741358281886597,-0.7709180812923087,0.9692638915818322,0.5719921688408064
ORD-101239,2023-01-30,2023-01-31,West,Maharashtra,Mumbai,Online,Consumer,Technology,Phones,5G Smartphone,4,685.84,428.01,0.05,25.15,13,0,3.4,2743.36,0.3921087168263947,0.3611490764673662,-1.229009446288618,-0.7581448437533597
ORD-102727,2023-01-30,2023-02-03,South,Tamil Nadu,Chennai,Online,Consumer,Technology,Phones,5G Smartphone,8,1237.77,688.01,0.05,78.57,10,0,3.7,9902.16,1.648202680589023,1.2706928514357403,0.4562913819122924,-1.256946223476172
ORD-100869,2023-01-30,2023-02-04,West,Gujarat,Ahmedabad,Online,Home Office,Office Supplies,Paper,Printer Paper,6,19.42,10.5,0.1,55.67,18,0,4.4,116.52000000000001,-1.1245440096619115,-1.0994033138674253,-0.26616067660138865,0.07319078911799412
ORD-102037,2023-01-30,2023-02-06,West,Rajasthan,Jaipur,Online,Small Business,Technology,Accessories,Wireless Headset,3,296.62,149.86,0.1,11.52,11,0,4.9,889.86,-0.49368638866830616,-0.6118878504843768,-1.6590103876659752,-1.0906790969019011
ORD-101018,2023-01-31,2023-02-05,North,Punjab,Ludhiana,Online,Corporate,Technology,Accessories,Wireless Headset,2,1373.66,1064.62,0.0,38.84,7,0,3.8,2747.32,1.9574640157867904,2.5881670094774294,-0.7971156174217054,-1.7557476031989843
ORD-100249,2023-01-31,2023-02-04,South,Karnataka,Bengaluru,Online,Small Business,Technology,Phones,5G Smartphone,4,375.1,223.1,0.0,46.7,26,0,2.9,1500.4,-0.3150799453220646,-0.3556763655663626,-0.5491473562899354,1.4033278017121602
ORD-101098,2023-01-31,2023-02-04,South,Karnataka,Bengaluru,Retail Store,Corporate,Furniture,Storage,Office Cabinet,5,103.62,65.72,0.0,72.24,15,0,3.7,518.1,-0.9329198693745321,-0.9062302090452959,0.2565917517641875,-0.42561059060481815
